E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_09_862.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_09_862.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_09_862.jpg,0,1,0,11.98338
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_09_930.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_09_930.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_09_930.jpg,0,1,0,12.85212
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_09_999.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_09_999.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_09_999.jpg,0,1,0,13.82026
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_066.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_066.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_066.jpg,-0.15,1,0,14.2611
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_134.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_134.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_134.jpg,0,1,0,15.1386
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_201.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_201.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_201.jpg,0,1,0,15.97264
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_271.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_271.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_271.jpg,0,1,0,16.80256
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_341.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_341.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_341.jpg,0,1,0,17.20655
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_409.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_409.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_409.jpg,0,1,0,18.03271
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_476.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_476.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_476.jpg,0,1,0,18.84394
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_547.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_547.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_547.jpg,0,1,0,19.31275
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_617.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_617.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_617.jpg,0,1,0,20.14076
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_686.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_686.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_686.jpg,0,1,0,20.84347
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_756.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_756.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_756.jpg,0,1,0,21.6311
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_825.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_825.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_825.jpg,0,1,0,22.17895
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_894.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_894.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_894.jpg,0,1,0,22.97832
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_10_961.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_10_961.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_10_961.jpg,0,1,0,23.58047
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_029.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_029.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_029.jpg,0,1,0,24.15732
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_096.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_096.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_096.jpg,0,1,0,24.93182
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_167.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_167.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_167.jpg,0,1,0,25.50835
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_237.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_237.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_237.jpg,0,1,0,26.27039
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_307.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_307.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_307.jpg,0,1,0,26.83795
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_374.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_374.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_374.jpg,0,0.8997458,0,27.57446
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_443.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_443.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_443.jpg,0,0.7092304,0,28.00275
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_510.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_510.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_510.jpg,0,0.534453,0,28.29133
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_577.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_577.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_577.jpg,0,0.2942265,0,28.47295
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_648.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_648.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_648.jpg,0,0.1088295,0,28.45861
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_717.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_717.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_717.jpg,0.2,0,0,28.24
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_786.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_786.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_786.jpg,0.35,0,0,28.00977
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_856.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_856.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_856.jpg,0,0,0,27.77607
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_923.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_923.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_923.jpg,0,0,0,27.60676
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_11_990.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_11_990.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_11_990.jpg,0,0,0,27.43962
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_057.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_057.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_057.jpg,0,0,0,27.21878
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_128.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_128.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_128.jpg,0,0,0,27.05442
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_198.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_198.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_198.jpg,0,0,0,26.83687
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_268.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_268.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_268.jpg,0,0,0,26.67487
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_337.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_337.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_337.jpg,0,0,0,26.46038
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_407.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_407.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_407.jpg,0,0,0,26.30065
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_477.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_477.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_477.jpg,0.2,0,0,26.07095
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_545.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_545.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_545.jpg,0.35,0,0,25.85708
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_614.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_614.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_614.jpg,0,0,0,25.57492
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_680.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_680.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_680.jpg,0,0,0,25.41316
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_748.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_748.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_748.jpg,0.05,0,0,25.25802
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_815.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_815.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_815.jpg,0.25,0,0,25.03536
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_885.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_885.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_885.jpg,0.4,0,0,24.54906
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_12_952.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_12_952.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_12_952.jpg,0,0,0,23.96642
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_020.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_020.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_020.jpg,0,0,0,23.77779
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_087.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_087.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_087.jpg,0.15,0,0,22.9193
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_155.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_155.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_155.jpg,0.35,0,0,21.93772
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_225.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_225.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_225.jpg,0,0,0,21.4554
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_295.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_295.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_295.jpg,0,0,0,20.17427
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_366.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_366.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_366.jpg,0.05,0,0,19.73907
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_436.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_436.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_436.jpg,0.25,0,0,18.80922
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_505.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_505.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_505.jpg,0.4,0,0,18.26787
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_573.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_573.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_573.jpg,0.6000001,0,0,17.57793
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_640.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_640.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_640.jpg,0.7500002,0,0,16.86825
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_707.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_707.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_707.jpg,0.9000002,0,0,16.06899
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_775.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_775.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_775.jpg,1,0,0,15.23862
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_842.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_842.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_842.jpg,1,0,0,14.81531
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_911.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_911.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_911.jpg,0,0,0,14.19208
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_13_978.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_13_978.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_13_978.jpg,0,0,0,13.3957
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_046.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_046.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_046.jpg,0,0.07677031,0,13.32455
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_113.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_113.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_113.jpg,0,0.3159766,0,12.93415
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_183.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_183.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_183.jpg,0,0.489472,0,12.44617
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_253.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_253.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_253.jpg,0,0.7356955,0,12.51073
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_320.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_320.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_320.jpg,0,0.9100379,0,12.78754
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_389.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_389.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_389.jpg,0,1,0,13.22847
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_456.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_456.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_456.jpg,0,1,0,13.63413
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_524.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_524.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_524.jpg,0,1,0,13.87422
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_594.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_594.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_594.jpg,0,1,0,14.37105
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_664.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_664.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_664.jpg,0,1,0,14.57589
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_732.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_732.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_732.jpg,-0.05,1,0,15.06672
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_800.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_800.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_800.jpg,-0.2,1,0,15.30278
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_868.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_868.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_868.jpg,-0.35,1,0,15.31271
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_14_937.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_14_937.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_14_937.jpg,0,1,0,15.53257
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_004.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_004.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_004.jpg,0,1,0,15.65861
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_075.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_075.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_075.jpg,0,1,0,15.92572
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_141.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_141.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_141.jpg,-0.1,1,0,16.28201
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_208.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_208.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_208.jpg,-0.25,1,0,16.52358
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_279.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_279.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_279.jpg,-0.45,1,0,16.56659
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_348.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_348.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_348.jpg,-0.6000001,1,0,16.79099
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_418.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_418.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_418.jpg,-0.8000001,1,0,17.0373
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_487.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_487.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_487.jpg,-0.9500002,1,0,17.21017
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_556.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_556.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_556.jpg,0,0.9118537,0,17.70318
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_626.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_626.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_626.jpg,0,0.7362335,0,18.03581
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_692.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_692.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_692.jpg,0,0.4895138,0,18.50013
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_759.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_759.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_759.jpg,0,0.3114257,0,18.88475
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_828.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_828.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_828.jpg,0,0.1356484,0,18.71056
E:\CSE_474\dataset\IMG\center_2023_05_07_16_16_15_897.jpg,E:\CSE_474\dataset\IMG\left_2023_05_07_16_16_15_897.jpg,E:\CSE_474\dataset\IMG\right_2023_05_07_16_16_15_897.jpg,0,0,0,18.58616
